id,sentiment
14049,neutral
25911,happiness
24293,happiness
3611,neutral
7174,worry
5330,neutral
25724,neutral
24901,worry
462,neutral
27552,happiness
17381,sadness
8246,neutral
19492,love
5427,sadness
18578,neutral
2318,worry
353,neutral
4984,love
29995,happiness
26458,worry
9723,worry
34985,neutral
996,worry
32806,worry
21758,neutral
18246,neutral
21055,worry
4502,worry
24948,happiness
36122,neutral
32891,love
2012,worry
3362,hate
11396,worry
34277,neutral
19501,worry
27387,worry
11732,neutral
11368,neutral
28480,happiness
31237,love
5763,worry
32879,neutral
38272,happiness
31779,worry
1281,neutral
1163,worry
39659,worry
5633,worry
20496,happiness
12555,worry
6788,sadness
34424,happiness
2954,worry
35846,love
38692,worry
33564,happiness
6,worry
3272,worry
30275,worry
24587,neutral
22786,happiness
26305,sadness
25026,happiness
36665,love
24316,worry
6636,sadness
38287,neutral
10090,sadness
4745,neutral
26001,neutral
30793,neutral
24994,neutral
26396,love
29632,happiness
1103,sadness
8555,neutral
22773,worry
32225,love
21234,love
34402,neutral
26142,neutral
26620,worry
23678,happiness
33615,happiness
6649,worry
5086,neutral
2932,neutral
7620,neutral
9641,neutral
29555,worry
31288,sadness
24131,neutral
23722,worry
15869,sadness
1255,worry
27273,love
34520,love
37205,neutral
2280,neutral
5777,sadness
24301,happiness
37561,neutral
34715,neutral
27562,neutral
28947,happiness
30393,neutral
22882,worry
15557,worry
17474,love
8318,sadness
20516,neutral
25722,neutral
13000,worry
16846,worry
10421,worry
9960,worry
38505,neutral
29472,neutral
36223,love
844,worry
11666,neutral
16792,worry
15566,neutral
30553,neutral
12560,worry
18104,worry
15507,neutral
33820,neutral
13792,happiness
34857,neutral
7519,neutral
8622,neutral
1330,sadness
20964,love
18840,worry
30606,love
7545,sadness
22732,neutral
34347,neutral
27614,love
34933,neutral
17813,worry
18701,worry
18887,neutral
10276,worry
13236,neutral
11979,neutral
12030,sadness
33773,happiness
12290,neutral
18453,sadness
9733,worry
5575,neutral
33926,happiness
16858,worry
35320,neutral
15205,neutral
13630,worry
30742,neutral
34815,neutral
13970,worry
27118,neutral
2923,neutral
12843,sadness
20253,neutral
37560,happiness
12181,worry
39134,neutral
1660,worry
8119,love
10747,neutral
30040,love
2758,neutral
21562,love
27337,neutral
12890,neutral
36100,worry
13935,worry
32250,worry
4945,worry
4266,worry
19015,neutral
10125,worry
25285,neutral
11671,neutral
6127,happiness
7864,hate
3687,sadness
31199,neutral
12151,neutral
7123,love
10689,worry
28847,neutral
8385,worry
11178,sadness
37147,neutral
30214,worry
3047,neutral
24919,neutral
16404,sadness
12340,neutral
11873,worry
6392,worry
14840,worry
15556,worry
23743,happiness
36793,neutral
27980,worry
25925,happiness
19371,neutral
18082,love
15981,neutral
29154,neutral
19637,sadness
13405,worry
38875,neutral
34576,happiness
21222,neutral
34796,neutral
127,worry
14748,worry
26843,neutral
20647,neutral
1572,neutral
6657,surprise
19832,worry
36486,worry
21994,neutral
18484,worry
13656,neutral
30671,neutral
24050,neutral
31323,worry
21035,happiness
2678,love
4977,neutral
18754,worry
27196,sadness
13757,neutral
4565,worry
31895,neutral
25164,neutral
35540,neutral
16461,sadness
18692,hate
28970,neutral
14613,worry
3456,neutral
32993,neutral
34419,happiness
19246,sadness
36633,love
22036,neutral
24313,happiness
23276,neutral
29882,love
31756,love
19185,neutral
13005,neutral
29468,worry
23948,worry
9987,worry
38725,neutral
12520,worry
1221,neutral
15559,worry
5038,worry
14057,worry
6679,neutral
24320,neutral
33023,worry
19407,worry
36155,love
15364,neutral
4911,hate
17767,worry
28052,happiness
9301,neutral
38884,love
38443,love
31777,happiness
32748,love
39069,worry
17680,sadness
21582,neutral
24304,neutral
32367,happiness
19923,worry
14321,worry
21552,neutral
34930,neutral
9062,neutral
9525,neutral
15561,sadness
32380,neutral
22734,happiness
37234,neutral
25978,neutral
14928,neutral
34628,neutral
26774,worry
4461,neutral
29716,love
39347,worry
30664,happiness
17021,sadness
21279,neutral
3382,neutral
26503,happiness
13371,neutral
11933,neutral
36777,happiness
4222,worry
15503,neutral
644,worry
38835,worry
1201,worry
10448,worry
20563,worry
18303,neutral
11626,sadness
34684,neutral
8404,neutral
14789,worry
28318,happiness
39183,neutral
13328,worry
2406,neutral
24866,happiness
9925,happiness
27596,happiness
31465,love
25340,neutral
8898,neutral
5436,worry
25213,neutral
5031,neutral
15444,neutral
39759,worry
8038,worry
7346,worry
408,sadness
7955,worry
31809,happiness
28877,happiness
37928,neutral
22774,neutral
11048,neutral
10646,worry
35834,neutral
34934,neutral
29890,neutral
15650,neutral
14747,sadness
34325,neutral
12163,worry
24332,neutral
3655,neutral
26060,neutral
36680,love
4869,neutral
11286,worry
35790,neutral
32195,neutral
28531,neutral
8340,sadness
7922,sadness
21464,neutral
26856,neutral
30503,neutral
34295,neutral
26074,neutral
28070,worry
23144,neutral
33835,neutral
20230,neutral
15984,sadness
18251,neutral
10427,sadness
31383,neutral
13617,worry
9666,sadness
31264,neutral
34377,neutral
21344,neutral
12223,neutral
14314,neutral
21771,neutral
29421,neutral
35957,neutral
39098,neutral
25036,happiness
12267,neutral
29126,neutral
9351,sadness
11097,worry
13602,sadness
17780,neutral
37290,worry
11153,neutral
16115,sadness
10490,worry
6263,happiness
26789,neutral
172,sadness
24706,neutral
13400,neutral
15129,neutral
6268,worry
7875,neutral
10852,worry
27503,worry
30381,neutral
27147,neutral
22292,neutral
27443,neutral
22806,happiness
3448,worry
10982,happiness
4625,neutral
30694,neutral
11645,sadness
30374,happiness
12407,neutral
24396,neutral
23421,worry
35087,happiness
35092,happiness
6857,worry
10241,neutral
20903,neutral
30775,neutral
29143,worry
35351,sadness
26834,neutral
6456,worry
1851,worry
24452,worry
38182,happiness
14981,neutral
28599,neutral
3997,sadness
3397,neutral
6410,neutral
19661,neutral
989,worry
3694,worry
17823,neutral
2393,neutral
17926,neutral
33178,neutral
15992,neutral
13128,neutral
25680,worry
18392,worry
31230,neutral
23848,neutral
20992,love
894,neutral
34900,neutral
2903,worry
8310,neutral
30440,neutral
1087,happiness
1370,happiness
32776,happiness
30840,neutral
15027,neutral
34937,love
8045,neutral
1215,worry
26521,neutral
346,neutral
14091,happiness
13642,sadness
22903,happiness
37779,neutral
36599,neutral
23170,happiness
22629,happiness
1231,neutral
22235,neutral
4937,sadness
35553,neutral
24279,neutral
5810,neutral
35633,happiness
11433,worry
28377,happiness
35408,worry
27756,neutral
32147,neutral
28223,neutral
30967,neutral
31829,neutral
3808,neutral
37043,happiness
23115,worry
30342,neutral
31678,worry
34878,worry
9845,worry
27949,neutral
2278,neutral
14143,neutral
21929,happiness
4106,neutral
13842,worry
30893,happiness
33277,neutral
15454,neutral
26061,happiness
18059,neutral
1060,worry
5124,worry
13614,sadness
6607,sadness
133,worry
28257,neutral
38445,happiness
24869,worry
17915,neutral
28485,neutral
20075,neutral
37062,neutral
33563,neutral
37990,neutral
39480,neutral
8466,worry
13538,neutral
8737,neutral
4120,neutral
18216,worry
15308,worry
14463,worry
10697,neutral
39686,neutral
18920,worry
28993,happiness
12678,neutral
5252,neutral
22345,neutral
38733,neutral
15337,neutral
27694,worry
33667,neutral
37278,happiness
34213,neutral
5282,happiness
14845,worry
1676,worry
15413,worry
12423,worry
5689,worry
31360,neutral
11300,happiness
33079,love
38619,neutral
4064,worry
14068,worry
15054,neutral
34811,neutral
2626,hate
3910,worry
18076,neutral
31335,neutral
5345,neutral
31586,worry
20112,neutral
19326,sadness
22400,worry
37488,happiness
22780,love
6395,hate
19211,worry
11988,neutral
19107,worry
35250,happiness
39764,happiness
39194,happiness
9072,neutral
7900,neutral
7341,sadness
12585,worry
24894,neutral
11627,worry
34410,neutral
8211,worry
2492,sadness
29515,neutral
27533,worry
26921,worry
9049,worry
39263,neutral
2414,sadness
27902,neutral
14366,neutral
13814,worry
35028,neutral
5275,neutral
16811,neutral
7144,neutral
15631,worry
30616,neutral
24697,neutral
19716,sadness
10963,worry
12246,neutral
15171,love
17786,worry
29463,worry
31550,sadness
18282,worry
9902,worry
9064,worry
8023,worry
8686,worry
17125,neutral
2540,neutral
38771,worry
32541,neutral
20294,love
27284,neutral
11942,neutral
19651,worry
34357,neutral
21229,happiness
26133,neutral
26914,happiness
1568,sadness
30273,neutral
10996,worry
30420,love
32771,worry
12512,neutral
35671,neutral
24523,neutral
18970,sadness
18305,worry
15075,worry
14807,sadness
19718,sadness
24392,happiness
11574,worry
37944,happiness
12609,neutral
26857,neutral
22069,happiness
14154,happiness
1672,worry
26702,happiness
2546,neutral
6956,worry
9149,love
17243,neutral
11348,sadness
11165,worry
7825,worry
16338,worry
25733,neutral
29617,neutral
39087,happiness
18776,worry
33364,sadness
3588,worry
9520,worry
1937,neutral
549,worry
1974,neutral
19872,sadness
18856,worry
35707,neutral
26675,neutral
36620,neutral
5915,neutral
36357,love
29840,neutral
4645,worry
25293,happiness
14353,neutral
36317,neutral
33658,neutral
32851,love
38446,worry
32884,neutral
5652,worry
17204,neutral
26959,worry
18532,worry
2942,neutral
24117,neutral
345,neutral
24606,sadness
37617,love
23702,happiness
31041,neutral
29410,worry
38341,love
22550,neutral
27282,worry
27892,neutral
18742,neutral
11281,neutral
22833,neutral
10314,sadness
4665,worry
2195,neutral
8290,neutral
3746,worry
19124,worry
12256,hate
7688,sadness
8582,worry
22458,worry
22067,neutral
14304,worry
20775,happiness
17822,neutral
11500,neutral
15296,neutral
2501,neutral
6291,neutral
10210,neutral
17925,neutral
25806,neutral
10600,worry
28487,happiness
7785,worry
23030,happiness
34392,love
3486,neutral
10798,worry
7249,worry
25381,neutral
15824,worry
5460,neutral
29352,love
4680,worry
32198,worry
31522,neutral
18725,neutral
21334,neutral
12709,sadness
37258,worry
10017,worry
20233,love
36697,neutral
4330,worry
31605,neutral
13058,sadness
39149,neutral
31828,neutral
34603,neutral
11533,neutral
37033,sadness
11670,sadness
388,neutral
32812,love
30982,worry
36186,neutral
13375,worry
4450,neutral
137,sadness
31532,love
11256,neutral
8018,worry
35764,happiness
20825,neutral
4143,worry
31080,neutral
19224,sadness
23879,neutral
7293,neutral
16951,neutral
8987,worry
23683,happiness
25913,neutral
16094,worry
35955,neutral
16186,worry
1277,sadness
33585,neutral
26712,worry
27428,love
35928,happiness
819,sadness
46,worry
21822,neutral
15009,sadness
8867,worry
28717,happiness
16463,worry
24521,happiness
18495,worry
38099,love
37014,neutral
36579,neutral
5393,neutral
21407,neutral
1065,neutral
2664,worry
39576,love
24461,happiness
24007,worry
1610,neutral
222,worry
38906,neutral
31178,neutral
35986,love
14190,neutral
32256,neutral
4989,love
23288,worry
397,love
15269,worry
2129,neutral
25919,worry
32659,neutral
30542,worry
6567,neutral
11546,neutral
6484,neutral
14365,worry
3504,love
27642,happiness
34799,love
4936,worry
16063,worry
9640,worry
20267,worry
36803,neutral
21696,neutral
28297,neutral
9562,worry
35036,neutral
31812,love
22461,neutral
11875,neutral
27256,neutral
8282,worry
37276,happiness
4004,worry
10365,neutral
36231,worry
37543,neutral
9478,worry
20731,love
6522,worry
9889,neutral
37338,neutral
37190,happiness
11224,worry
35099,neutral
31059,neutral
24614,love
16701,neutral
4812,worry
12146,worry
32555,neutral
19052,sadness
3394,worry
21135,worry
6974,sadness
14702,sadness
28423,neutral
11910,neutral
11879,worry
12518,neutral
32755,happiness
24438,neutral
19022,sadness
38602,love
24559,worry
32830,happiness
7247,worry
4505,neutral
26106,worry
11775,worry
34729,love
22709,love
21320,neutral
22920,worry
6770,hate
12594,neutral
38086,worry
21524,neutral
18134,surprise
7186,neutral
7599,neutral
33264,worry
20428,neutral
11488,sadness
7698,neutral
10054,worry
2975,neutral
4467,worry
26892,worry
29748,happiness
29319,love
39483,surprise
38229,love
37868,neutral
383,happiness
4085,love
20333,worry
13270,worry
6562,neutral
39136,love
16381,worry
267,worry
22506,happiness
36873,love
1152,worry
21318,neutral
1192,worry
35200,neutral
19962,neutral
30605,love
33051,neutral
36168,love
35193,neutral
35283,happiness
33780,happiness
32804,neutral
3379,worry
15837,neutral
14944,worry
32199,neutral
25617,neutral
14058,neutral
39706,love
27189,neutral
14600,neutral
35849,neutral
29933,love
33176,neutral
29909,neutral
36588,happiness
25144,happiness
37154,happiness
18794,neutral
39196,love
12508,worry
6232,neutral
23094,happiness
36696,neutral
24838,happiness
272,neutral
813,worry
25891,neutral
12383,neutral
6195,worry
7628,happiness
4084,neutral
18778,worry
27173,neutral
24344,worry
17456,sadness
32679,love
34523,happiness
20898,sadness
36854,love
20535,love
9059,neutral
29533,happiness
31162,neutral
9550,neutral
3341,neutral
29923,neutral
38984,love
5550,worry
34611,neutral
10544,worry
31848,neutral
16379,neutral
33592,neutral
36661,worry
34239,neutral
27792,neutral
26808,neutral
31245,neutral
36610,worry
16050,sadness
25691,neutral
37978,happiness
17867,worry
35670,happiness
26826,happiness
23810,neutral
31468,happiness
1686,worry
37620,love
36587,neutral
24189,worry
9220,neutral
23000,neutral
16242,neutral
25768,neutral
29608,neutral
23226,neutral
38524,neutral
31648,worry
28426,happiness
22445,happiness
34345,neutral
36318,neutral
4728,neutral
1006,worry
15564,neutral
37951,happiness
15978,neutral
4534,love
30833,happiness
19617,neutral
8440,neutral
20930,neutral
18598,worry
22619,happiness
22342,love
19302,worry
8113,worry
38615,neutral
34496,love
9786,happiness
35338,neutral
31478,worry
38500,neutral
5464,worry
13066,neutral
31404,worry
10533,love
38550,love
36138,happiness
14441,sadness
32582,neutral
8809,neutral
17244,sadness
31964,worry
17553,worry
39933,happiness
23771,worry
14490,neutral
9693,sadness
19851,worry
19821,neutral
6965,worry
25042,happiness
20371,neutral
18665,neutral
35017,happiness
34722,neutral
18995,worry
25679,neutral
15180,sadness
9499,love
3357,worry
13069,neutral
15461,worry
34871,happiness
34580,love
33284,worry
24139,neutral
630,neutral
38981,neutral
16918,neutral
10353,worry
26359,happiness
24738,happiness
10497,happiness
9382,worry
35694,neutral
20759,neutral
3964,neutral
2855,neutral
6626,worry
25997,neutral
21211,neutral
28320,neutral
11925,happiness
24781,love
28042,neutral
16229,love
1527,neutral
26180,neutral
33528,neutral
26313,neutral
4744,worry
3610,worry
30288,worry
20210,neutral
15949,neutral
8880,worry
21412,neutral
13206,worry
19108,worry
15081,worry
12649,neutral
14189,worry
37768,neutral
34168,neutral
2764,worry
28893,neutral
9026,happiness
11215,neutral
27967,happiness
35154,neutral
7742,neutral
37546,worry
10986,neutral
10012,worry
29243,neutral
38166,love
14752,love
6156,worry
5711,neutral
36508,love
10879,neutral
31016,neutral
29701,neutral
21861,neutral
22041,neutral
736,neutral
30481,love
32590,love
13906,sadness
27589,neutral
29575,worry
32657,neutral
34389,sadness
13474,worry
17893,neutral
17255,love
15345,neutral
22060,neutral
10921,worry
841,hate
38766,happiness
6504,sadness
11527,neutral
14703,neutral
3918,sadness
37108,happiness
4220,worry
2545,neutral
1482,sadness
12558,neutral
22929,neutral
27227,love
11922,neutral
23611,neutral
24163,neutral
4540,worry
2950,worry
7510,neutral
6804,neutral
7834,neutral
32876,neutral
17998,neutral
31293,worry
4496,worry
39922,happiness
14579,sadness
14680,worry
18184,neutral
36648,happiness
13101,love
14791,love
10984,worry
8634,worry
18278,sadness
22481,worry
762,worry
39823,worry
1280,worry
39106,love
29536,worry
423,neutral
38424,neutral
2104,worry
2292,hate
31641,neutral
19602,neutral
20063,sadness
2973,sadness
10173,fun
21350,neutral
36327,happiness
27776,neutral
26085,neutral
1977,neutral
6045,neutral
18960,love
13458,neutral
24499,happiness
22776,neutral
10091,neutral
9363,happiness
18521,neutral
22676,worry
16736,love
35727,neutral
1838,happiness
36394,neutral
26710,neutral
8184,happiness
22033,happiness
5527,sadness
21030,neutral
36283,neutral
8470,neutral
8873,neutral
2927,neutral
3313,worry
39386,love
32480,happiness
11749,worry
31350,neutral
37654,love
38677,love
3427,happiness
21321,neutral
34431,neutral
12016,neutral
26238,neutral
7395,neutral
1458,worry
12350,neutral
30144,neutral
9620,neutral
32498,love
36287,happiness
20849,neutral
30151,love
33927,neutral
35311,worry
38625,neutral
16470,worry
6069,worry
16931,neutral
21150,neutral
21688,neutral
24384,neutral
37585,happiness
25504,neutral
4498,worry
6494,worry
3234,neutral
24719,neutral
35505,happiness
10200,worry
39729,happiness
6715,worry
4196,worry
6848,worry
1003,happiness
4774,neutral
29046,happiness
10755,worry
3874,worry
20068,neutral
18802,worry
34723,love
32372,neutral
30356,worry
25136,happiness
21011,neutral
23516,neutral
7570,neutral
19132,sadness
32031,neutral
7889,worry
9400,neutral
33991,love
6419,worry
28972,neutral
18729,happiness
3500,sadness
11475,worry
35453,love
13455,worry
6934,worry
31862,neutral
5337,neutral
37668,worry
5540,neutral
39914,neutral
18362,worry
14782,worry
30001,neutral
27442,neutral
8591,neutral
35649,worry
19227,worry
36016,neutral
17104,neutral
39724,neutral
36369,worry
2707,neutral
2127,worry
4252,neutral
10936,worry
6128,neutral
36148,love
2572,sadness
25943,worry
30416,neutral
27148,sadness
9405,neutral
33273,neutral
8151,love
2052,happiness
11373,neutral
8165,neutral
14589,neutral
36886,neutral
30102,neutral
8146,neutral
17566,neutral
5168,surprise
7178,neutral
30636,neutral
37569,worry
16580,worry
17977,worry
38254,neutral
23808,neutral
28305,happiness
38973,worry
35916,neutral
2476,sadness
17444,neutral
26095,worry
37206,neutral
21772,neutral
9252,happiness
38318,neutral
34746,happiness
18336,worry
6363,worry
14427,neutral
20341,happiness
24875,worry
26302,neutral
16443,neutral
355,happiness
36289,neutral
13968,neutral
9418,worry
18937,happiness
29552,neutral
35403,love
7011,worry
21564,worry
4822,neutral
39664,neutral
22334,hate
8979,neutral
7063,hate
39648,happiness
36919,sadness
21237,worry
37899,happiness
12740,sadness
29916,love
9090,neutral
36274,happiness
31005,neutral
37788,happiness
29786,neutral
36229,love
7898,worry
35584,love
6126,worry
36087,neutral
12098,neutral
28924,happiness
33832,neutral
11715,worry
35987,love
15298,neutral
15578,worry
16067,worry
39833,happiness
30621,neutral
35289,neutral
8133,neutral
37087,love
7204,worry
32800,love
20444,happiness
19792,worry
16649,sadness
31051,worry
36614,neutral
31112,neutral
3639,worry
6502,worry
14065,worry
15888,worry
18684,love
10134,worry
1514,neutral
21539,neutral
34621,neutral
29567,love
34448,happiness
26002,neutral
9154,neutral
28367,neutral
12607,worry
12389,worry
21075,worry
18911,neutral
11028,worry
33538,love
29415,love
11359,worry
575,sadness
17398,worry
4189,neutral
